year,make,model,trim,engine,epid,ebay_engine
2006,Dodge,Ram 2500,Laramie Extended Crew Cab Pickup 4-Door,5.7L,74060683,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2006,Dodge,Ram 2500,Laramie Crew Cab Pickup 4-Door,5.7L,74060843,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2006,Dodge,Ram 2500,SLT Crew Cab Pickup 4-Door,5.7L,74060903,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2006,Dodge,Ram 1500,SRT-10 Crew Cab Pickup 4-Door,8.3L,74060993,8.3L 8275CC 505Cu. In. V10 GAS OHV Naturally Aspirated
2006,Dodge,Durango,Limited Sport Utility 4-Door,4.7L,74061633,4.7L 287Cu. In. V8 GAS SOHC Naturally Aspirated
2007,Dodge,Ram 1500,ST Crew Cab Pickup 4-Door,4.7L,74062483,4.7L 287Cu. In. V8 FLEX SOHC Naturally Aspirated
2007,Dodge,Grand Caravan,SXT Mini Passenger Van 4-Door,3.8L,74062523,3.8L 3778CC 231Cu. In. V6 GAS OHV Naturally Aspirated
2007,Dodge,Ram 1500,SLT Standard Cab Pickup 2-Door,4.7L,74062583,4.7L 287Cu. In. V8 FLEX SOHC Naturally Aspirated
2004,Dodge,Dakota,Sport Standard Cab Pickup 2-Door,3.7L,74062668,3.7L 226Cu. In. V6 GAS SOHC Naturally Aspirated
2007,Dodge,Durango,SLT Sport Utility 4-Door,4.7L,74062933,4.7L 287Cu. In. V8 FLEX SOHC Naturally Aspirated
2004,Dodge,Dakota,SLT Plus Extended Cab Pickup 2-Door,3.7L,74062938,3.7L 226Cu. In. V6 GAS SOHC Naturally Aspirated
2007,Dodge,Ram 1500,SLT Extended Crew Cab Pickup 4-Door,5.7L,74062943,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
