year,make,model,trim,engine,epid,ebay_engine
2003,Isuzu,Rodeo,S Sport Utility 4-Door,2.2L,223585211,2.2L 2180CC l4 GAS DOHC Naturally Aspirated
2002,Isuzu,Rodeo,S Sport Utility 4-Door,2.2L,223662912,2.2L 2180CC l4 GAS DOHC Naturally Aspirated
2001,Isuzu,Rodeo,S Sport Utility 4-Door,2.2L,223802678,2.2L 2180CC l4 GAS DOHC Naturally Aspirated
2013,Isuzu,Reach,Base,3.0L,225335611,3.0L 183Cu. In. l4 DIESEL Turbocharged
2015,Isuzu,Reach,Base,3.0L,225417802,3.0L 183Cu. In. l4 DIESEL Turbocharged
2012,Isuzu,Reach,Base,3.0L,225424402,3.0L 183Cu. In. l4 DIESEL Turbocharged
2014,Isuzu,Reach,Base,3.0L,225475016,3.0L 183Cu. In. l4 DIESEL Turbocharged
2011,Isuzu,Reach,Base,3.0L,225569888,3.0L 183Cu. In. l4 DIESEL Turbocharged
1998,Isuzu,Rodeo,S Sport Utility 4-Door,3.2L,23043990701,3.2L 3165CC V6 GAS DOHC Naturally Aspirated
1998,Isuzu,Hombre,XS Extended Cab Pickup 2-Door,2.2L,24037921063,2.2L 2190CC 134Cu. In. l4 GAS OHV Naturally Aspirated
1998,Isuzu,Rodeo,S Sport Utility 4-Door,2.2L,25038305709,2.2L 2180CC l4 GAS DOHC Naturally Aspirated
1996,Isuzu,Hombre,XS Standard Cab Pickup 2-Door,2.2L,26037930024,2.2L 2190CC 134Cu. In. l4 GAS OHV Naturally Aspirated
1999,Isuzu,Rodeo,S Sport Utility 4-Door,2.2L,27038307088,2.2L 2180CC l4 GAS DOHC Naturally Aspirated
2000,Isuzu,Rodeo,LSE Sport Utility 4-Door,3.2L,27043971473,3.2L 3165CC V6 GAS DOHC Naturally Aspirated
